time_s,I_level1_A,I_level2_A,I_level3_A,norm_I_level1,norm_I_level2,norm_I_level3
0.01,1.690601918065387e-05,-6.396289943984196e-06,-8.332798263843161e-05,1.0,1.0,1.0
0.010472494122981487,1.6906019180632045e-05,-6.396289943975938e-06,-8.332798263832405e-05,0.9999999999987089,0.999999999998709,0.9999999999987091
0.010967313315588178,1.690601918060919e-05,-6.396289943967291e-06,-8.332798263821138e-05,0.999999999997357,0.999999999997357,0.9999999999973571
0.01148551242423938,1.690601918058525e-05,-6.3962899439582345e-06,-8.33279826380934e-05,0.9999999999959411,0.9999999999959411,0.9999999999959411
0.012028196136227775,1.6906019180560183e-05,-6.39628994394875e-06,-8.332798263796984e-05,0.9999999999944583,0.9999999999944584,0.9999999999944583
0.012596521334671401,1.690601918053393e-05,-6.396289943938817e-06,-8.332798263784044e-05,0.9999999999929055,0.9999999999929055,0.9999999999929055
0.013191699564735716,1.690601918050644e-05,-6.396289943928416e-06,-8.332798263770494e-05,0.9999999999912794,0.9999999999912794,0.9999999999912793
0.013814999616383224,1.6906019180477648e-05,-6.396289943917523e-06,-8.332798263756303e-05,0.9999999999895763,0.9999999999895762,0.9999999999895763
0.01446775022915648,1.6906019180447494e-05,-6.396289943906114e-06,-8.33279826374144e-05,0.9999999999877927,0.9999999999877927,0.9999999999877927
0.01515134292476053,1.690601918041592e-05,-6.3962899438941675e-06,-8.332798263725878e-05,0.999999999985925,0.9999999999859249,0.999999999985925
0.015867234973483177,1.6906019180382848e-05,-6.396289943881656e-06,-8.332798263709577e-05,0.9999999999839688,0.9999999999839688,0.9999999999839688
0.01661695250077689,1.6906019180348218e-05,-6.396289943868553e-06,-8.332798263692507e-05,0.9999999999819205,0.9999999999819204,0.9999999999819204
0.01740209374062485,1.6906019180311948e-05,-6.396289943854831e-06,-8.332798263674631e-05,0.9999999999797751,0.9999999999797751,0.9999999999797752
0.018224332442626664,1.6906019180273967e-05,-6.396289943840461e-06,-8.33279826365591e-05,0.9999999999775284,0.9999999999775284,0.9999999999775284
0.01908542144006686,1.6906019180234194e-05,-6.396289943825413e-06,-8.332798263636306e-05,0.9999999999751759,0.9999999999751757,0.9999999999751759
0.019987196386572505,1.6906019180192537e-05,-6.396289943809652e-06,-8.332798263615774e-05,0.9999999999727118,0.9999999999727117,0.9999999999727118
0.02093157966932574,1.6906019180148914e-05,-6.396289943793148e-06,-8.332798263594273e-05,0.9999999999701316,0.9999999999701313,0.9999999999701316
0.021920584507173258,1.690601918010323e-05,-6.396289943775863e-06,-8.332798263571756e-05,0.9999999999674292,0.9999999999674292,0.9999999999674293
0.022956319242369096,1.6906019180055385e-05,-6.396289943757762e-06,-8.332798263548174e-05,0.9999999999645992,0.9999999999645992,0.9999999999645993
0.02404099183509972,1.690601918000528e-05,-6.3962899437388055e-06,-8.332798263523477e-05,0.9999999999616356,0.9999999999616355,0.9999999999616355
0.02517691457037277,1.690601917995281e-05,-6.396289943718953e-06,-8.332798263497615e-05,0.9999999999585318,0.9999999999585317,0.9999999999585318
0.026366508987303583,1.6906019179897857e-05,-6.396289943698163e-06,-8.33279826347053e-05,0.9999999999552813,0.9999999999552814,0.9999999999552814
0.02761231104130753,1.6906019179840313e-05,-6.39628994367639e-06,-8.332798263442166e-05,0.9999999999518776,0.9999999999518775,0.9999999999518775
0.028916976510202995,1.6906019179780045e-05,-6.396289943653589e-06,-8.332798263412462e-05,0.9999999999483127,0.9999999999483127,0.9999999999483128
0.030283286655749458,1.690601917971693e-05,-6.396289943629711e-06,-8.332798263381355e-05,0.9999999999445794,0.9999999999445796,0.9999999999445797
0.03171415415268999,1.6906019179650835e-05,-6.396289943604703e-06,-8.332798263348776e-05,0.9999999999406699,0.9999999999406699,0.9999999999406699
0.03321262929793748,1.690601917958162e-05,-6.3962899435785156e-06,-8.332798263314659e-05,0.9999999999365757,0.9999999999365756,0.9999999999365756
0.0347819065131413,1.690601917950913e-05,-6.3962899435510895e-06,-8.33279826327893e-05,0.9999999999322879,0.9999999999322878,0.9999999999322879
0.03642533115449638,1.6906019179433212e-05,-6.3962899435223675e-06,-8.332798263241512e-05,0.9999999999277973,0.9999999999277974,0.9999999999277974
0.03814640664431178,1.6906019179353713e-05,-6.396289943492289e-06,-8.332798263202327e-05,0.999999999923095,0.999999999923095,0.999999999923095
0.0399488019395417,1.6906019179270457e-05,-6.396289943460789e-06,-8.33279826316129e-05,0.9999999999181702,0.9999999999181702,0.9999999999181702
0.041836359353200195,1.6906019179183263e-05,-6.3962899434278005e-06,-8.332798263118315e-05,0.9999999999130127,0.9999999999130128,0.9999999999130129
0.04381310274533306,1.6906019179091953e-05,-6.396289943393253e-06,-8.332798263073309e-05,0.9999999999076117,0.9999999999076117,0.9999999999076118
0.04588324610100845,1.6906019178996326e-05,-6.396289943357074e-06,-8.332798263026176e-05,0.9999999999019553,0.9999999999019553,0.9999999999019554
0.04805120251361242,1.6906019178896183e-05,-6.396289943319185e-06,-8.332798262976816e-05,0.9999999998960318,0.9999999998960318,0.9999999998960319
0.05032159359259993,1.6906019178791307e-05,-6.396289943279506e-06,-8.332798262925124e-05,0.9999999998898284,0.9999999998898284,0.9999999998898285
0.052699259315756565,1.6906019178681477e-05,-6.396289943237952e-06,-8.332798262870988e-05,0.9999999998833319,0.9999999998833318,0.9999999998833318
0.0551892683469738,1.6906019178566457e-05,-6.396289943194435e-06,-8.332798262814297e-05,0.9999999998765283,0.9999999998765283,0.9999999998765283
0.05779692884153313,1.6906019178446002e-05,-6.396289943148862e-06,-8.332798262754926e-05,0.9999999998694034,0.9999999998694034,0.9999999998694034
0.06052779976193349,1.6906019178319855e-05,-6.396289943101135e-06,-8.33279826269275e-05,0.9999999998619417,0.9999999998619417,0.9999999998619418
0.06338770272838487,1.690601917818775e-05,-6.396289943051153e-06,-8.332798262627635e-05,0.9999999998541276,0.9999999998541275,0.9999999998541275
